loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F103Q1436747,762.0,6/1/2005,0,4/1/2033,46140.0,25.0,1,O,0.87,51.0,199000,0.87,0.06,R,0,FIX30,OK,SF,74000,N,335,2,Other sellers,Other servicers,0.963954665706653,228735.63218390805
F103Q1436753,721.0,5/1/2005,0,4/1/2033,16740.0,0.0,1,O,0.78,30.0,208000,0.78,0.0625,T,0,FIX30,NC,SF,28000,N,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9640669456092493,266666.6666666667
F103Q1436816,760.0,7/1/2005,0,6/1/2035,,0.0,1,O,0.67,42.0,200000,0.67,0.05875,R,0,FIX30,SC,SF,29600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9357776998851013,298507.46268656716
F103Q1436817,758.0,6/1/2005,0,5/1/2035,,0.0,1,O,0.8,29.0,319000,0.8,0.0575,T,0,FIX30,TN,SF,38400,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9340745828893403,398750.0
F103Q1436878,754.0,7/1/2005,0,4/1/2033,44140.0,0.0,1,O,0.67,29.0,86000,0.67,0.05965,R,0,FIX30,MA,SF,1300,C,334,2,Other sellers,Other servicers,0.003503500835260906,128358.20895522388
F103Q1437092,708.0,7/1/2005,0,6/1/2035,27260.0,0.0,1,O,0.32,59.0,100000,0.32,0.06,R,0,FIX30,FL,SF,32200,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9908218757145315,312500.0
F103Q1437094,758.0,7/1/2005,1,3/1/2033,16974.0,0.0,1,O,0.69,,127000,0.69,0.05625,T,0,FIX30,IL,CO,60100,P,333,1,Other sellers,USBANKNA,0.8843961144406077,184057.97101449277
F103Q1437130,729.0,8/1/2005,0,7/1/2035,,30.0,1,O,0.93,49.0,238000,0.93,0.05875,R,0,FIX30,TX,LH,76600,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.8834041056145799,255913.97849462365
F103Q1437133,762.0,10/1/2005,0,9/1/2035,10420.0,30.0,1,O,0.95,50.0,166000,0.95,0.06,R,0,FIX30,OH,SF,44200,P,360,2,Other sellers,Other servicers,0.029113555416339885,174736.84210526317
F103Q1437153,809.0,5/1/2005,0,4/1/2033,15980.0,25.0,1,O,0.8,52.0,162000,0.8,0.0575,R,0,FIX30,FL,CO,34100,P,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.861042020542474,202500.0
F103Q1437154,731.0,5/1/2005,0,4/1/2033,,0.0,1,O,0.78,50.0,271000,0.78,0.0575,R,0,FIX30,MI,SF,49600,P,336,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8777035457036192,347435.89743589744
F103Q1437155,712.0,7/1/2005,0,4/1/2033,45780.0,0.0,1,O,0.72,28.0,133000,0.72,0.06,R,0,FIX30,OH,SF,43600,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8920613163029479,184722.22222222222
F103Q1437156,701.0,8/1/2005,0,3/1/2033,34980.0,0.0,1,O,0.78,31.0,139000,0.78,0.05875,R,0,FIX30,TN,SF,37000,N,332,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9268762086281471,178205.1282051282
F103Q1437157,710.0,8/1/2005,0,3/1/2033,28020.0,25.0,1,O,0.92,23.0,133000,0.92,0.05875,R,0,FIX30,MI,SF,49000,P,332,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0042490020089408975,144565.21739130435
F103Q1437158,726.0,4/1/2005,0,2/1/2033,17460.0,0.0,1,O,0.66,32.0,69000,0.66,0.05875,R,0,FIX30,OH,PU,44200,N,335,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9887062747926676,104545.45454545454
F103Q1437159,775.0,10/1/2005,0,2/1/2033,29620.0,0.0,1,O,0.47,49.0,97000,0.47,0.06,R,0,FIX30,MI,SF,48800,N,329,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9347158900130834,206382.97872340426
F103Q1437160,628.0,11/1/2005,0,2/1/2033,16974.0,0.0,1,O,0.66,45.0,189000,0.66,0.0525,R,0,FIX30,IL,SF,60500,N,328,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0024051376485485377,286363.63636363635
F103Q1437182,643.0,12/1/2005,0,11/1/2035,14740.0,0.0,1,O,0.35,35.0,135000,0.35,0.0633,R,0,FIX30,WA,SF,98300,P,360,2,Other sellers,Other servicers,0.952581437523364,385714.28571428574
F103Q1437196,663.0,3/1/2005,0,2/1/2035,,0.0,1,O,0.75,38.0,142000,0.75,0.0625,R,0,FIX30,PR,SF,900,N,360,2,Other sellers,Other servicers,0.9288609971647456,189333.33333333334
F103Q1437245,663.0,1/1/2005,0,12/1/2034,,,1,O,0.8,26.0,48000,0.8,0.06375,R,0,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers,0.9980198542271506,60000.0
F103Q1437264,735.0,12/1/2005,0,3/1/2033,,12.0,1,O,0.81,46.0,154000,0.81,0.0625,T,0,FIX30,WI,SF,53900,P,328,2,Other sellers,Other servicers,0.9535939655418009,190123.45679012345
F103Q1437265,732.0,1/1/2006,0,12/1/2035,45104.0,0.0,1,O,0.59,56.0,264000,0.59,0.0633,R,0,FIX30,WA,SF,98300,P,360,2,Other sellers,Other servicers,0.9632581630698133,447457.6271186441
F103Q1437266,815.0,1/1/2006,0,2/1/2033,46060.0,0.0,1,O,0.18,14.0,34000,0.18,0.06375,T,0,FIX30,AZ,SF,85700,P,326,2,Other sellers,Other servicers,0.8674397455863576,188888.8888888889
F103Q1437315,745.0,1/1/2006,0,2/1/2033,42340.0,25.0,1,O,0.82,24.0,110000,0.82,0.0675,T,0,FIX30,GA,SF,31400,P,326,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9866819119033005,134146.34146341463
F103Q1437316,745.0,3/1/2006,0,2/1/2033,49340.0,0.0,1,O,0.38,30.0,143000,0.38,0.0638,R,0,FIX30,MA,SF,1700,N,324,2,Other sellers,Other servicers,0.13956197771116358,376315.7894736842
F103Q1437317,704.0,2/1/2006,0,1/1/2034,,0.0,1,O,0.52,,222000,0.52,0.06455,R,0,FIX30,WI,SF,53500,N,336,2,Other sellers,Other servicers,-0.0036613964486585044,426923.07692307694
F103Q1437319,801.0,2/1/2006,0,2/1/2033,37460.0,30.0,1,O,0.9,19.0,140000,0.9,0.0675,R,0,FIX30,FL,SF,32400,P,325,2,Other sellers,Other servicers,0.9581535983098621,155555.55555555556
F103Q1437320,703.0,3/1/2006,0,2/1/2033,33340.0,0.0,1,O,0.28,44.0,41000,0.28,0.0625,R,0,FIX30,WI,CO,53000,P,324,1,Other sellers,Other servicers,0.923734526396764,146428.57142857142
F103Q1437327,808.0,3/1/2006,0,2/1/2033,38060.0,0.0,1,O,0.76,29.0,237000,0.76,0.06375,R,0,FIX30,AZ,SF,85300,P,324,2,Other sellers,Other servicers,0.9488728592382297,311842.10526315786
F103Q1437610,749.0,3/1/2006,0,2/1/2034,40060.0,0.0,1,O,0.8,28.0,216000,0.8,0.06375,R,0,FIX30,VA,SF,23800,P,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9544868660393159,270000.0
F103Q1437611,713.0,3/1/2006,0,2/1/2033,,0.0,1,O,0.75,30.0,104000,0.75,0.06375,R,0,FIX30,WI,SF,53200,N,324,1,Other sellers,Other servicers,-0.0013561608498641104,138666.66666666666
F103Q1437612,791.0,4/1/2006,0,3/1/2033,,0.0,1,O,0.47,42.0,36000,0.47,0.06375,R,0,FIX30,WI,SF,54100,P,324,2,Other sellers,Other servicers,0.8839914177988754,76595.74468085107
F103Q1437613,722.0,2/1/2006,0,2/1/2033,17140.0,25.0,1,O,0.85,16.0,338000,0.85,0.07,R,0,FIX30,OH,SF,45000,P,325,2,USBANKNA,USBANKNA,0.9880969128716968,397647.0588235294
F103Q1437626,740.0,4/1/2006,0,3/1/2036,,25.0,1,O,0.87,39.0,259000,0.87,0.06875,T,0,FIX30,NC,SF,27500,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9563691766273114,297701.1494252874
F103Q1437627,798.0,4/1/2006,0,3/1/2033,24580.0,0.0,1,O,0.65,45.0,75000,0.65,0.065,R,0,FIX30,WI,SF,54300,N,324,1,Other sellers,Other servicers,0.9736376305935144,115384.61538461538
F103Q1437629,788.0,5/1/2006,0,4/1/2036,36740.0,0.0,1,O,0.26,37.0,90000,0.26,0.06125,T,0,FIX30,FL,SF,32100,C,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",-0.001643369943361697,346153.8461538461
F103Q1437631,716.0,5/1/2006,0,4/1/2033,40580.0,0.0,1,O,0.82,27.0,71000,0.72,0.06625,R,0,FIX30,NC,SF,27800,N,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9330649180041528,98611.11111111111
F103Q1437632,692.0,5/1/2006,0,3/1/2033,39580.0,0.0,1,O,0.73,21.0,226000,0.73,0.06625,R,0,FIX30,NC,SF,27500,N,323,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9453855411422876,309589.0410958904
F103Q1437633,737.0,7/1/2006,0,6/1/2036,,0.0,1,O,0.8,57.0,106000,0.8,0.0675,R,0,FIX30,FL,SF,32600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.995703843870184,132500.0
F103Q1437649,799.0,7/1/2006,0,4/1/2034,,0.0,1,O,0.34,27.0,58000,0.34,0.07,R,0,FIX30,FL,SF,32000,P,334,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9658142860918237,170588.23529411762
F103Q1437650,781.0,9/1/2006,0,8/1/2036,16620.0,0.0,1,O,0.73,24.0,235000,0.73,0.07125,R,0,FIX30,WV,SF,25300,P,360,2,Other sellers,Other servicers,0.9951587260897422,321917.8082191781
F103Q1437737,680.0,10/1/2006,0,4/1/2033,19380.0,30.0,1,O,0.89,41.0,96000,0.89,0.0675,R,0,FIX30,OH,SF,45300,P,319,1,USBANKNA,USBANKNA,0.9709319501673959,107865.16853932584
F103Q1437739,787.0,6/1/2005,0,5/1/2035,,0.0,1,O,0.76,49.0,211000,0.76,0.06875,R,0,FIX30,PR,SF,900,C,360,2,Other sellers,Other servicers,0.9233706795917483,277631.5789473684
F103Q1437741,781.0,11/1/2006,0,4/1/2033,,0.0,1,O,0.57,16.0,129000,0.57,0.06875,R,0,FIX30,VA,PU,23500,N,318,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9661359328134381,226315.78947368424
F103Q1437743,630.0,9/1/2006,0,4/1/2033,,0.0,1,O,0.23,24.0,61000,0.23,0.07,R,0,FIX30,MI,SF,49400,P,320,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9630726790250234,265217.39130434784
F103Q1437750,792.0,3/1/2006,0,2/1/2033,40980.0,0.0,1,O,0.52,15.0,47000,0.52,0.065,R,0,FIX30,MI,SF,48600,P,324,1,Other sellers,Other servicers,0.015935932495868044,90384.61538461538
F103Q1437832,735.0,3/1/2005,0,2/1/2033,19380.0,12.0,1,O,0.81,37.0,270000,0.81,0.05625,R,0,FIX30,OH,SF,45300,P,336,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9531216695565017,333333.3333333333
F103Q1437877,709.0,7/1/2005,0,3/1/2033,19804.0,0.0,1,O,0.78,48.0,131000,0.78,0.05875,R,0,FIX30,MI,SF,48100,C,333,2,Other sellers,"JPMORGANCHASEBANK,NA",0.887601359012923,167948.71794871794
F103Q1438100,639.0,3/1/2005,0,4/1/2033,34740.0,0.0,1,O,0.74,38.0,141000,0.74,0.05875,R,0,FIX30,MI,SF,49400,C,338,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8830371396898473,190540.54054054053
F103Q1438220,729.0,10/1/2005,0,12/1/2032,22420.0,0.0,1,O,0.78,33.0,132000,0.78,0.06,R,0,FIX30,MI,SF,48500,P,327,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8946478104707851,169230.76923076922
F103Q1438224,678.0,12/1/2006,0,2/1/2033,,25.0,1,O,0.85,32.0,63000,0.85,0.065,R,0,FIX30,WI,SF,54800,N,315,2,Other sellers,Other servicers,0.02451750080521235,74117.64705882352
F103Q1438225,679.0,12/1/2006,0,2/1/2034,,0.0,1,O,0.55,41.0,86000,0.55,0.06385,R,0,FIX30,WI,SF,54800,N,327,2,Other sellers,Other servicers,0.9703174074493413,156363.63636363635
F103Q1438313,777.0,3/1/2007,0,4/1/2033,,0.0,1,O,0.75,28.0,53000,0.75,0.065,R,0,FIX30,OK,CO,74600,P,314,2,Other sellers,Other servicers,0.9802111209902298,70666.66666666667
F103Q1438314,794.0,3/1/2007,0,2/1/2033,,0.0,1,O,0.62,21.0,176000,0.62,0.065,R,0,FIX30,OK,SF,74000,P,312,2,Other sellers,Other servicers,0.9671348924955077,283870.9677419355
F103Q1438315,743.0,4/1/2007,0,3/1/2037,33340.0,0.0,1,O,0.51,42.0,140000,0.51,0.065,T,0,FIX30,WI,SF,53200,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.973893246392124,274509.8039215686
F103Q1438326,586.0,8/1/2005,0,7/1/2035,40140.0,0.0,1,O,0.65,36.0,249000,0.65,0.05875,T,0,FIX30,CA,SF,92300,P,360,2,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC",0.9977226219586411,383076.92307692306
F103Q1438335,805.0,4/1/2007,0,4/1/2033,,0.0,1,O,0.53,20.0,93000,0.53,0.0675,R,0,FIX30,NC,SF,28300,P,313,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9524226400660156,175471.69811320753
F103Q1438337,645.0,7/1/2005,1,2/1/2033,20764.0,30.0,1,O,0.91,37.0,309000,0.91,0.05625,R,0,FIX30,NJ,SF,8800,P,332,2,Other sellers,Other servicers,0.06087804583958215,339560.43956043955
F103Q1438389,738.0,3/1/2006,0,2/1/2033,24340.0,0.0,1,O,0.57,22.0,106000,0.57,0.0625,R,0,FIX30,MI,SF,49300,N,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.976768402375294,185964.91228070177
F103Q1438390,714.0,12/1/2005,0,3/1/2033,,0.0,1,O,0.72,38.0,155000,0.72,0.0625,R,0,FIX30,IL,SF,62900,N,328,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9623924014786543,215277.77777777778
F103Q1438391,792.0,3/1/2006,0,2/1/2033,47644.0,0.0,1,O,0.56,17.0,135000,0.56,0.06375,R,0,FIX30,MI,CO,48300,N,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9237196743941722,241071.42857142855
F103Q1438392,700.0,4/1/2006,0,2/1/2033,17140.0,0.0,1,O,0.76,36.0,77000,0.76,0.06375,R,0,FIX30,OH,SF,45000,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9699590504690674,101315.78947368421
F103Q1438393,821.0,3/1/2007,0,2/1/2033,34740.0,0.0,1,O,0.49,14.0,103000,0.49,0.06375,R,0,FIX30,MI,SF,49400,C,312,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9709628602226612,210204.08163265308
F103Q1438394,708.0,3/1/2006,0,2/1/2033,30460.0,0.0,1,O,0.4,53.0,119000,0.4,0.06375,R,0,FIX30,KY,SF,40500,C,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8965670256415632,297500.0
F103Q1438395,807.0,3/1/2006,0,2/1/2033,,0.0,1,O,0.73,32.0,157000,0.73,0.06375,R,0,FIX30,MI,SF,49600,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.16117923317403815,215068.49315068492
F103Q1438396,788.0,4/1/2006,0,3/1/2033,,0.0,1,O,0.68,16.0,70000,0.68,0.06375,R,0,FIX30,IN,SF,47200,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9851819093176143,102941.17647058822
F103Q1438397,755.0,4/1/2006,0,2/1/2033,19804.0,0.0,1,O,0.76,12.0,163000,0.76,0.065,R,0,FIX30,MI,SF,48200,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8962396964203001,214473.68421052632
F103Q1438398,732.0,5/1/2006,0,3/1/2033,17140.0,0.0,1,O,0.77,29.0,178000,0.77,0.065,R,0,FIX30,OH,SF,45000,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.01159577333048307,231168.83116883115
F103Q1438399,758.0,5/1/2006,0,3/1/2033,17140.0,0.0,1,O,0.56,44.0,33000,0.56,0.065,R,0,FIX30,OH,CO,45000,N,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.011569365118714672,58928.57142857142
F103Q1438400,730.0,5/1/2006,0,3/1/2033,26900.0,25.0,1,O,0.85,43.0,131000,0.85,0.065,R,0,FIX30,IN,SF,46200,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.966313224726913,154117.64705882352
F103Q1438401,771.0,8/1/2006,0,3/1/2033,19380.0,0.0,1,O,0.79,29.0,51000,0.79,0.06875,R,0,FIX30,OH,SF,45400,N,320,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9749784517864022,64556.962025316454
F103Q1438427,800.0,12/1/2007,0,2/1/2033,16974.0,0.0,1,O,0.66,32.0,140000,0.66,0.06,R,0,FIX30,IL,SF,60400,N,303,2,Other sellers,Other servicers,0.9649796991112128,212121.2121212121
F103Q1438432,677.0,6/1/2006,0,3/1/2033,35300.0,0.0,1,O,0.73,39.0,253000,0.73,0.05875,R,0,FIX30,CT,SF,6400,N,322,2,Other sellers,Other servicers,0.04598283042342429,346575.34246575343
F103Q1438449,768.0,11/1/2007,0,2/1/2033,42060.0,0.0,1,O,0.66,36.0,300000,0.5,0.05875,R,0,FIX30,CA,SF,93100,C,304,2,Other sellers,Other servicers,0.019309447801769047,600000.0
F103Q1438487,784.0,4/1/2008,0,4/1/2033,49340.0,30.0,1,O,0.9,36.0,148000,0.9,0.059500000000000004,R,0,FIX30,MA,SF,1600,N,301,1,Other sellers,Other servicers,0.9739662539451533,164444.44444444444
F103Q1438495,719.0,3/1/2008,0,4/1/2034,,0.0,1,O,0.66,29.0,247000,0.66,0.06125,R,0,FIX30,VA,SF,23400,P,314,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9281225061630839,374242.4242424242
F103Q1438600,728.0,3/1/2008,1,4/1/2033,16974.0,0.0,1,O,0.74,37.0,111000,0.74,0.05875,R,0,FIX30,IL,CO,60600,P,302,2,Other sellers,Other servicers,0.8904458100992804,150000.0
F103Q1438601,806.0,4/1/2008,0,4/1/2033,16974.0,0.0,1,O,0.64,24.0,115000,0.64,0.06,R,0,FIX30,IL,SF,60100,C,301,2,Other sellers,Other servicers,0.9807013058428129,179687.5
F103Q1438602,684.0,3/1/2008,1,3/1/2033,16974.0,30.0,1,O,0.87,33.0,143000,0.87,0.06125,R,0,FIX30,IL,CO,60600,P,301,1,Other sellers,Other servicers,-0.00236671361347977,164367.816091954
F103Q1438604,808.0,4/1/2008,0,4/1/2033,47644.0,0.0,1,O,0.61,31.0,122000,0.61,0.06125,T,0,FIX30,MI,SF,48000,N,301,2,Other sellers,Other servicers,0.8927766630587596,200000.0
F103Q1438608,771.0,4/1/2008,0,4/1/2033,18140.0,0.0,1,O,0.62,,126000,0.62,0.06375,T,0,FIX30,OH,SF,43000,N,301,2,Other sellers,Other servicers,0.9959295451961055,203225.8064516129
F103Q1439443,786.0,6/1/2007,1,2/1/2033,46060.0,12.0,1,O,0.79,52.0,306000,0.79,0.0625,R,0,FIX30,AZ,PU,85600,P,309,2,Other sellers,Other servicers,0.03093013529134008,387341.7721518987
F103Q1439906,795.0,2/1/2007,0,2/1/2033,39340.0,0.0,1,O,0.8,31.0,138000,0.77,0.06709999999999999,B,0,FIX30,UT,SF,84600,N,313,2,Other sellers,Other servicers,0.9959487791048497,179220.77922077922
F103Q1439907,778.0,3/1/2007,0,3/1/2033,16740.0,0.0,1,O,0.76,18.0,266000,0.7,0.0662,B,0,FIX30,NC,PU,28200,N,313,2,Other sellers,Other servicers,0.9889022466295534,380000.0
F103Q1439908,696.0,7/1/2007,0,3/1/2033,12420.0,0.0,1,O,0.9,39.0,320000,0.74,0.0668,R,1,FIX30,TX,SF,78600,P,309,2,Other sellers,"WELLSFARGOBANK,NA",0.03215471453455276,432432.4324324324
F103Q1439909,817.0,6/1/2007,0,3/1/2033,35644.0,0.0,1,O,0.68,15.0,227000,0.53,0.0667,B,1,FIX30,NJ,SF,7600,P,310,2,Other sellers,"WELLSFARGOBANK,NA",0.9637790879368563,428301.88679245283
F103Q1439910,783.0,2/1/2007,0,3/1/2033,19124.0,0.0,1,O,0.76,10.0,47000,0.76,0.0665,B,0,FIX30,TX,CO,75200,P,314,2,Other sellers,"WELLSFARGOBANK,NA",0.2938547001391147,61842.10526315789
F103Q1439911,705.0,5/1/2007,0,3/1/2033,48620.0,0.0,1,O,0.67,37.0,322000,0.59,0.0663,B,0,FIX30,KS,PU,67200,C,311,1,Other sellers,"WELLSFARGOBANK,NA",0.9357364479672399,545762.7118644068
F103Q1439912,715.0,6/1/2007,0,2/1/2033,19124.0,0.0,1,O,0.65,32.0,79000,0.61,0.0666,R,0,FIX30,TX,SF,75000,N,309,1,Other sellers,"WELLSFARGOBANK,NA",0.027568163940165206,129508.19672131148
F103Q1439913,802.0,11/1/2006,0,4/1/2033,28140.0,0.0,1,O,0.8,17.0,98000,0.8,0.069,R,0,FIX30,KS,SF,66200,P,318,2,Other sellers,Other servicers,0.9934516930193734,122500.0
F103Q1439914,731.0,1/1/2007,0,3/1/2033,41700.0,0.0,1,O,0.75,12.0,119000,0.59,0.0684,R,1,FIX30,TX,PU,78200,P,315,1,Other sellers,"WELLSFARGOBANK,NA",0.3918885685049246,201694.9152542373
F103Q1439915,725.0,4/1/2007,0,4/1/2033,28140.0,0.0,1,S,0.53,23.0,50000,0.32,0.06709999999999999,R,1,FIX30,KS,SF,66000,N,313,1,Other sellers,"WELLSFARGOBANK,NA",0.5908449934445812,156250.0
F103Q1439916,784.0,1/1/2007,0,1/1/2033,36084.0,0.0,1,O,0.26,31.0,112000,0.26,0.067,R,1,FIX30,CA,SF,94500,C,313,1,Other sellers,"WELLSFARGOBANK,NA",0.03453711904830969,430769.23076923075
F103Q1439917,808.0,8/1/2007,0,2/1/2033,38060.0,0.0,1,O,0.81,19.0,114000,0.81,0.0683,B,1,FIX30,AZ,PU,85200,N,307,1,Other sellers,"WELLSFARGOBANK,NA",0.9296411755387145,140740.74074074073
F103Q1439950,784.0,1/1/2008,0,3/1/2033,22744.0,0.0,1,S,0.76,51.0,290000,0.69,0.065,R,0,FIX30,FL,CO,33300,C,303,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9293789947943932,420289.8550724638
F103Q1439951,766.0,4/1/2007,0,4/1/2033,45780.0,0.0,1,O,0.68,42.0,112000,0.64,0.065,R,0,FIX30,OH,SF,43600,N,313,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9648682222793752,175000.0
F103Q1439952,646.0,4/1/2007,0,3/1/2033,34940.0,0.0,1,O,0.2,54.0,47000,0.2,0.065,R,0,FIX30,FL,CO,34100,P,312,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9350403903384388,235000.0
F103Q1439953,746.0,2/1/2008,0,4/1/2033,45780.0,0.0,1,O,0.77,35.0,43000,0.46,0.05875,R,0,FIX30,OH,SF,43600,N,303,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9377388034127837,93478.26086956522
F103Q1439955,694.0,1/1/2008,0,2/1/2033,10420.0,0.0,1,O,0.8,48.0,87000,0.74,0.06125,R,0,FIX30,OH,SF,44200,C,302,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9841383869546618,117567.56756756757
F103Q1439956,638.0,3/1/2008,0,4/1/2033,17140.0,0.0,1,O,0.84,29.0,120000,0.72,0.055,R,0,FIX30,OH,SF,45000,N,302,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.010650020767517176,166666.6666666667
F103Q1439957,707.0,2/1/2008,1,4/1/2033,17140.0,30.0,1,O,0.95,43.0,72000,0.88,0.06125,R,0,FIX30,OH,SF,45200,P,303,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9113615009666365,81818.18181818182
F103Q1439958,692.0,3/1/2008,0,3/1/2033,26100.0,0.0,1,O,0.8,32.0,97000,0.74,0.055,R,0,FIX30,MI,SF,49400,C,301,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9571479198862164,131081.0810810811
F103Q1439971,727.0,3/1/2006,0,3/1/2033,15380.0,0.0,1,O,0.95,,201000,0.66,0.05,R,0,FIX30,NY,SF,14200,C,325,2,HSBCMTGECORPUSA,Other servicers,0.9289120819808991,304545.45454545453
F103Q1440084,669.0,9/1/2005,0,3/1/2033,15380.0,30.0,1,O,0.94,,200000,0.91,0.045,R,0,FIX30,NY,SF,14000,P,331,2,HSBCMTGECORPUSA,Other servicers,0.9249379874269548,219780.21978021978
F103Q1441659,751.0,4/1/2007,0,3/1/2033,23844.0,0.0,1,O,0.78,20.0,124000,0.55,0.06875,R,0,FIX30,IN,SF,46300,C,312,2,Other sellers,Other servicers,0.9813608892716713,225454.54545454544
F103Q1441700,704.0,10/1/2005,0,3/1/2033,30780.0,0.0,1,O,0.8,54.0,126000,0.8,0.064,R,1,FIX30,AR,SF,72200,C,330,2,Other sellers,"CITIMORTGAGE,INC",0.9646397459368581,157500.0
F103Q1441709,732.0,10/1/2005,0,3/1/2033,13900.0,0.0,1,O,0.31,37.0,58000,0.31,0.064,C,1,FIX30,ND,SF,58500,C,330,2,Other sellers,"CITIMORTGAGE,INC",0.9923406767054866,187096.7741935484
F103Q1441722,684.0,3/1/2005,0,2/1/2033,,0.0,1,O,0.72,32.0,65000,0.69,0.066,C,1,FIX30,OH,SF,45800,C,336,2,Other sellers,"CITIMORTGAGE,INC",0.2657337961295168,94202.89855072464
F103Q1441769,581.0,8/1/2005,0,3/1/2033,17820.0,0.0,1,O,1.0,35.0,127000,0.78,0.062,C,1,FIX30,CO,SF,80900,C,332,2,Other sellers,"CITIMORTGAGE,INC",0.09951917568452136,162820.5128205128
F103Q1441773,666.0,9/1/2005,0,1/1/2033,39740.0,0.0,1,O,0.82,18.0,252000,0.69,0.0635,R,1,FIX30,PA,SF,19600,C,329,2,Other sellers,"CITIMORTGAGE,INC",0.9372335615570406,365217.39130434784
F103Q1441802,616.0,6/1/2006,0,6/1/2033,26420.0,0.0,1,O,0.94,40.0,89000,0.94,0.0765,C,0,FIX30,TX,SF,77000,P,325,2,Other sellers,"CITIMORTGAGE,INC",0.11853014251491396,94680.85106382979
F103Q2564436,774.0,3/1/2005,0,2/1/2035,45300.0,0.0,1,O,0.5630474,33.0,360000,0.3,0.0575,R,0,FIX30,FL,SF,34600,P,360,1,Other sellers,NATLCITYMTGECO,0.9806571744079582,1200000.0
F103Q2565613,770.0,1/1/2005,0,12/1/2034,,30.0,1,O,0.94,30.0,326000,0.94,0.0575,T,0,FIX30,VA,SF,23100,N,360,2,Other sellers,Other servicers,0.9084104039246125,346808.5106382979
