loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F104Q1290882,809,8/1/2005,N,4/1/2034,,0,1,O,46,42,179000,46,5.875,T,N,FIX30,WI,SF,54400,P,345,2,Other sellers,Other servicers
F104Q1290883,676,8/1/2005,N,7/1/2035,11700,30,1,O,95,64,228000,95,6.625,R,N,FIX30,NC,SF,28700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290884,774,8/1/2005,N,7/1/2035,12060,0,1,O,78,39,166000,78,6.625,T,N,FIX30,GA,SF,30000,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290885,747,7/1/2005,N,6/1/2035,,0,1,O,35,31,54000,35,5.75,R,N,FIX30,WA,SF,98800,P,360,1,Other sellers,Other servicers
F104Q1290886,709,8/1/2005,N,7/1/2035,,30,1,O,95,40,181000,95,5.625,R,N,FIX30,WA,SF,98800,P,360,2,Other sellers,Other servicers
F104Q1290887,793,10/1/2005,N,9/1/2035,37380,0,1,S,59,33,200000,59,5.875,R,N,FIX30,FL,PU,32100,P,360,1,Other sellers,USBANKNA
F104Q1290888,724,10/1/2005,Y,9/1/2035,,0,1,O,80,58,198000,80,6,T,N,FIX30,NC,SF,28600,P,360,2,Other sellers,Other servicers
F104Q1290889,669,8/1/2005,N,7/1/2035,,25,1,O,89,41,225000,89,5.5,R,N,FIX30,FL,SF,32000,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290890,668,1/1/2005,N,12/1/2034,44140,0,1,O,61,38,254000,61,5.625,T,N,FIX30,MA,SF,1000,P,360,2,Other sellers,Other servicers
F104Q1290893,653,8/1/2005,,7/1/2035,15980,0,1,S,71,35,187000,71,5.625,R,N,FIX30,FL,SF,33900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290943,786,8/1/2005,N,7/1/2035,,12,1,O,74,51,237000,74,5.875,R,N,FIX30,OH,SF,44000,P,360,1,Other sellers,Other servicers
F104Q1290944,736,7/1/2005,N,6/1/2035,39460,0,1,S,29,33,134000,29,6.125,R,N,FIX30,FL,SF,33900,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290945,681,8/1/2005,Y,7/1/2035,37860,0,1,O,80,43,179000,80,5.5,R,N,FIX30,FL,PU,32500,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290946,733,8/1/2005,N,7/1/2035,37860,25,1,O,74,49,140000,74,5.75,R,N,FIX30,FL,SF,32500,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290947,716,4/1/2005,N,3/1/2035,15980,0,1,O,57,42,225000,57,5.25,R,N,FIX30,FL,SF,33900,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290948,703,7/1/2005,N,6/1/2035,37860,30,1,O,92,48,279000,92,5.875,R,N,FIX30,FL,SF,32500,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290949,789,8/1/2005,N,7/1/2035,18880,0,1,S,20,48,60000,20,6.125,R,N,FIX30,FL,SF,32500,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290950,807,8/1/2005,N,7/1/2035,39460,0,1,S,64,28,185000,64,5.75,R,N,FIX30,FL,PU,33900,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1290951,718,9/1/2005,N,8/1/2035,39460,0,1,O,33,61,125000,33,6,T,N,FIX30,FL,SF,33900,N,360,2,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC"
F104Q1290952,610,8/1/2005,N,7/1/2035,,0,1,O,65,40,180000,65,5.75,R,N,FIX30,FL,PU,34200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290954,681,8/1/2005,N,7/1/2035,37340,0,1,O,75,37,232000,75,5.75,T,N,FIX30,FL,PU,32900,P,360,1,NATLCITYMTGECO,Other servicers
F104Q1290955,741,8/1/2005,N,7/1/2035,37380,0,1,S,80,35,321000,80,5.75,R,N,FIX30,FL,PU,32100,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1290956,644,8/1/2005,Y,7/1/2035,,25,1,O,90,43,259000,90,5.875,R,N,FIX30,PA,SF,18300,P,360,1,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1290957,736,6/1/2005,N,5/1/2035,36100,30,1,O,95,48,158000,95,6.25,T,N,FIX30,FL,SF,34400,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290958,797,3/1/2005,N,2/1/2035,23540,0,1,O,31,32,50000,31,6.25,T,N,FIX30,FL,SF,32600,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290959,723,7/1/2005,N,2/1/2034,,0,1,S,29,45,95000,29,6.25,T,N,FIX30,CA,MH,95400,N,344,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290962,782,8/1/2005,N,7/1/2035,19660,0,1,O,35,14,181000,35,6,R,N,FIX30,FL,SF,32100,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290963,675,8/1/2005,,7/1/2035,45300,0,1,O,47,41,110000,47,5.75,R,N,FIX30,FL,SF,34600,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290966,675,1/1/2005,N,3/1/2034,47644,0,1,O,65,36,127000,65,6.375,R,N,FIX30,MI,CO,48100,P,351,1,Other sellers,Other servicers
F104Q1290989,780,8/1/2005,,7/1/2035,,0,1,O,42,61,262000,42,5.875,R,N,FIX30,CA,SF,95200,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290990,750,8/1/2005,,7/1/2035,12580,0,1,O,68,,359000,68,5.75,T,N,FIX30,MD,SF,21200,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290991,775,6/1/2005,,5/1/2035,15980,25,2,I,90,40,145000,90,7,T,N,FIX30,FL,SF,33900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1290992,705,9/1/2005,N,4/1/2035,,0,1,O,80,35,307000,80,6,R,N,FIX30,SC,PU,29900,P,356,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290993,697,9/1/2005,N,4/1/2035,,0,1,S,80,,180000,80,5.875,R,N,FIX30,TN,SF,37800,P,356,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290994,678,8/1/2005,N,3/1/2035,20500,0,1,O,47,24,215000,47,5.625,R,N,FIX30,NC,PU,27200,P,356,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290996,809,8/1/2005,N,7/1/2035,16974,0,1,O,31,28,128000,31,5.75,T,N,FIX30,IL,SF,60100,C,360,2,Other sellers,USBANKNA
F104Q1290997,724,8/1/2005,N,7/1/2035,,0,1,O,62,62,191000,62,5.625,T,N,FIX30,AZ,SF,85600,N,360,2,USBANKNA,USBANKNA
F104Q1290998,722,9/1/2005,Y,2/1/2035,,30,1,O,91,48,118000,91,5.625,R,N,FIX30,VA,SF,24400,P,354,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1290999,765,8/1/2005,N,3/1/2035,,0,1,O,75,33,334000,62,5.5,R,N,FIX30,VA,SF,22400,P,356,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291000,726,10/1/2005,N,9/1/2035,,0,1,O,72,42,173000,72,6.125,T,N,FIX30,VA,SF,22500,P,360,1,Other sellers,Other servicers
F104Q1291001,802,8/1/2005,N,2/1/2034,35004,0,1,O,69,24,138000,69,5.75,R,N,FIX30,NY,SF,11900,N,343,1,Other sellers,"CITIMORTGAGE,INC"
F104Q1291002,705,9/1/2005,N,3/1/2034,,25,1,O,88,18,307000,88,6,R,N,FIX30,OK,SF,74000,N,343,2,Other sellers,Other servicers
F104Q1291003,781,9/1/2005,N,2/1/2034,46060,0,1,O,59,30,333000,59,5.875,T,N,FIX30,AZ,SF,85700,P,342,2,Other sellers,Other servicers
F104Q1291004,786,8/1/2005,N,7/1/2035,46060,0,1,S,30,20,150000,30,5.75,T,N,FIX30,AZ,SF,85700,N,360,2,USBANKNA,USBANKNA
F104Q1291057,675,10/1/2005,N,9/1/2035,,12,1,O,85,28,155000,85,6.375,R,N,FIX30,NH,SF,3400,N,360,2,Other sellers,Other servicers
F104Q1291058,756,10/1/2005,N,2/1/2035,,25,1,O,89,40,230000,89,5.625,R,N,FIX30,NC,PU,27900,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291059,674,9/1/2005,N,8/1/2035,37860,0,1,O,85,46,188000,70,5.5,R,N,FIX30,FL,SF,32500,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291060,754,9/1/2005,N,8/1/2035,,0,1,O,76,46,195000,76,6,R,N,FIX30,OH,SF,43300,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291061,688,9/1/2005,N,8/1/2035,48300,0,1,O,60,60,240000,60,5.875,R,N,FIX30,WA,SF,98800,N,360,2,Other sellers,Other servicers
F104Q1291062,706,8/1/2005,N,7/1/2035,,30,1,O,92,55,170000,92,6.375,T,N,FIX30,FL,SF,34400,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291063,703,7/1/2005,N,6/1/2035,38940,0,1,O,65,48,141000,65,5.875,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291064,637,9/1/2005,N,8/1/2035,,30,1,O,95,42,157000,95,6.375,T,N,FIX30,NM,SF,88100,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291065,761,10/1/2005,N,3/1/2034,22220,0,1,S,78,28,146000,78,6,R,N,FIX30,AR,PU,72700,P,342,2,Other sellers,Other servicers
F104Q1291068,767,7/1/2005,N,6/1/2035,27260,0,1,O,72,52,334000,72,5.875,R,N,FIX30,FL,PU,32200,N,360,2,Other sellers,Other servicers
F104Q1291069,729,1/1/2005,N,12/1/2034,37380,0,1,O,73,38,120000,73,5.75,R,N,FIX30,FL,PU,32100,N,360,1,Other sellers,Other servicers
F104Q1291073,813,8/1/2005,N,7/1/2035,27260,0,1,O,66,33,280000,66,6,R,N,FIX30,FL,SF,32200,N,360,1,Other sellers,Other servicers
F104Q1291074,777,9/1/2005,N,8/1/2035,37380,0,1,O,80,46,320000,80,5.875,R,N,FIX30,FL,PU,32100,N,360,2,Other sellers,Other servicers
F104Q1291076,766,4/1/2005,N,3/1/2035,19660,0,1,O,48,34,110000,48,5.875,R,N,FIX30,FL,PU,32100,N,360,2,Other sellers,Other servicers
F104Q1291077,716,3/1/2005,N,2/1/2035,27260,0,1,O,75,29,288000,75,6.375,R,N,FIX30,FL,SF,32000,N,360,2,Other sellers,Other servicers
F104Q1291080,690,9/1/2005,N,8/1/2035,29540,0,1,O,79,53,323000,64,5.625,R,N,FIX30,PA,SF,17600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291081,692,9/1/2005,N,8/1/2035,47644,0,1,O,39,51,120000,39,6.75,R,N,FIX30,MI,SF,48400,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291082,765,9/1/2005,N,8/1/2035,,0,1,S,47,61,139000,47,6.25,T,N,FIX30,NC,SF,27900,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291083,709,8/1/2005,N,7/1/2035,,0,1,S,80,16,334000,80,5.875,T,N,FIX30,NC,PU,28700,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291084,812,8/1/2005,N,7/1/2035,37340,0,1,O,52,20,300000,52,5.75,T,N,FIX30,FL,SF,32900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291085,746,9/1/2005,N,8/1/2035,45300,0,1,O,77,28,262000,77,5.875,R,N,FIX30,FL,SF,33500,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291086,762,9/1/2005,,8/1/2035,33124,0,1,O,22,46,157000,22,5.875,R,N,FIX30,FL,SF,33100,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291087,717,10/1/2005,,9/1/2035,23420,0,1,O,55,33,247000,55,5.875,R,N,FIX30,CA,SF,93600,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291088,725,8/1/2005,,7/1/2035,36260,0,1,O,64,29,155000,64,5.875,R,N,FIX30,UT,SF,84400,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291090,770,8/1/2005,,7/1/2035,32780,0,1,O,49,40,316000,49,5.75,R,N,FIX30,OR,SF,97500,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291092,680,5/1/2005,N,3/1/2034,37620,0,1,O,80,21,217000,80,6.5,R,N,FIX30,OH,SF,45700,P,347,2,Other sellers,Other servicers
F104Q1291093,725,8/1/2005,,7/1/2035,,0,1,O,40,64,185000,40,5.25,T,N,FIX30,OR,SF,97500,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291095,759,10/1/2005,N,9/1/2035,14740,0,1,O,54,36,206000,54,5.75,R,N,FIX30,WA,SF,98300,P,360,2,Other sellers,Other servicers
F104Q1291096,797,11/1/2005,N,10/1/2035,,0,1,O,79,38,197000,79,5.25,R,N,FIX30,NH,SF,3400,P,360,2,Other sellers,Other servicers
F104Q1291097,728,10/1/2005,N,9/1/2035,,30,1,O,95,27,150000,95,6.5,R,N,FIX30,NC,SF,27500,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291098,734,10/1/2005,N,9/1/2035,35644,0,1,O,43,60,170000,43,6.875,R,N,FIX30,NY,SF,10500,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291099,713,10/1/2005,N,9/1/2035,10740,0,1,O,80,36,208000,80,5.375,T,N,FIX30,NM,SF,87000,N,360,2,Other sellers,Other servicers
F104Q1291100,660,11/1/2005,N,3/1/2035,,0,1,O,59,29,215000,59,6.125,R,N,FIX30,NC,SF,27300,N,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291101,743,9/1/2005,N,8/1/2035,36740,25,1,O,87,,140000,87,5.875,R,N,FIX30,FL,SF,32800,P,360,2,Other sellers,Other servicers
F104Q1291102,723,8/1/2005,N,7/1/2035,45300,0,1,O,58,46,259000,58,5.875,R,N,FIX30,FL,SF,33600,P,360,1,Other sellers,Other servicers
F104Q1291103,703,11/1/2005,N,2/1/2035,,25,1,O,88,41,150000,88,5.625,R,N,FIX30,NC,SF,28300,P,352,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291104,759,2/1/2005,N,2/1/2034,35004,0,1,O,80,27,296000,80,6,T,N,FIX30,NY,SF,11700,P,349,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F104Q1291105,682,5/1/2005,N,4/1/2035,,0,1,O,78,22,143000,78,5.875,T,N,FIX30,SC,SF,29300,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291106,777,11/1/2005,N,3/1/2034,,0,1,O,78,37,163000,78,6.025,R,N,FIX30,MA,SF,1300,P,341,2,Other sellers,Other servicers
F104Q1291107,765,10/1/2005,N,9/1/2035,38940,0,1,S,80,41,156000,80,6,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291108,620,9/1/2005,N,8/1/2035,14260,25,1,O,89,51,240000,89,7.875,T,N,FIX30,ID,SF,83600,N,360,1,Other sellers,Other servicers
F104Q1291109,789,2/1/2005,N,4/1/2034,22420,0,1,O,66,45,260000,66,6.125,R,N,FIX30,MI,CO,48400,P,351,1,Other sellers,Other servicers
F104Q1291110,765,2/1/2005,N,4/1/2034,22420,0,1,O,79,60,173000,79,6.125,R,N,FIX30,MI,SF,48400,P,351,2,Other sellers,Other servicers
F104Q1291111,758,2/1/2005,N,4/1/2034,22420,12,1,O,84,32,242000,84,6.25,R,N,FIX30,MI,SF,48400,P,351,1,Other sellers,Other servicers
F104Q1291112,759,9/1/2005,,8/1/2035,19660,12,1,O,83,37,285000,83,5.875,R,N,FIX30,FL,SF,32100,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291113,624,8/1/2005,,7/1/2035,37860,0,1,O,95,47,312000,80,6,R,N,FIX30,FL,SF,32500,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291114,653,10/1/2005,N,9/1/2035,38900,0,1,O,80,48,120000,80,6.125,T,N,FIX30,OR,MH,97200,P,360,1,NATLCITYMTGECO,"PNCBANK,NATL"
F104Q1291115,677,10/1/2005,N,9/1/2035,,25,1,S,89,49,334000,89,6.125,T,N,FIX30,VA,PU,23300,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291116,601,10/1/2005,N,9/1/2035,,25,1,O,89,49,204000,89,6.375,R,N,FIX30,OH,SF,43300,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291117,701,10/1/2005,N,9/1/2035,,25,1,O,90,33,103000,90,7,T,N,FIX30,NM,SF,87500,P,360,1,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291120,770,10/1/2005,N,9/1/2035,,30,1,O,95,44,308000,95,6.625,T,N,FIX30,PA,SF,17800,P,360,2,NATLCITYMTGECO,"PNCBANK,NATL"
F104Q1291121,701,10/1/2005,N,9/1/2035,16700,30,1,O,95,62,334000,95,6.5,T,N,FIX30,SC,SF,29400,P,360,2,NATLCITYMTGECO,"PNCBANK,NATL"
F104Q1291122,777,11/1/2005,N,10/1/2035,,0,1,O,77,37,273000,77,6.125,R,N,FIX30,FL,PU,34200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291123,760,6/1/2005,N,5/1/2035,,0,1,O,69,28,151000,69,5.875,R,N,FIX30,FL,SF,32500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291124,756,11/1/2005,N,3/1/2035,17900,0,1,O,67,28,150000,67,5.875,R,N,FIX30,SC,SF,29000,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291125,787,11/1/2005,N,4/1/2035,44940,25,1,O,90,27,129000,90,5.75,R,N,FIX30,SC,SF,29100,P,354,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291126,793,1/1/2005,N,2/1/2034,19380,0,1,O,66,37,244000,66,6,R,N,FIX30,OH,SF,45400,P,350,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q1291127,661,5/1/2005,N,6/1/2033,,0,1,O,79,48,225000,79,6.25,R,N,FIX30,MI,SF,49400,N,338,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q1291128,648,4/1/2005,N,2/1/2034,26900,0,1,O,64,26,61000,64,5.875,R,N,FIX30,IN,CO,46200,N,347,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q1291129,782,11/1/2005,N,3/1/2034,,0,1,O,78,24,125000,78,6.125,R,N,FIX30,MI,SF,49600,N,341,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F104Q1291130,763,11/1/2005,N,10/1/2035,,25,1,O,82,45,163000,82,6,T,N,FIX30,KY,SF,40300,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q1291131,708,11/1/2005,N,10/1/2035,38940,30,1,O,95,55,167000,95,6,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291132,556,11/1/2005,N,10/1/2035,38940,0,1,O,67,41,169000,67,6,T,N,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291133,752,6/1/2005,,5/1/2035,41700,0,1,O,54,27,180000,54,6,R,N,FIX30,TX,PU,78100,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291140,771,1/1/2005,N,12/1/2034,,0,1,O,72,45,258000,72,5.75,R,N,FIX30,PA,SF,15000,P,360,2,Other sellers,Other servicers
F104Q1291153,722,2/1/2005,N,1/1/2035,49660,0,1,O,78,27,214000,78,5.625,R,N,FIX30,OH,SF,44400,P,360,2,Other sellers,Other servicers
F104Q1291154,805,3/1/2005,N,11/1/2034,49660,,1,O,24,19,76000,24,5.5,R,,FIX30,OH,SF,44500,P,357,2,Other sellers,Other servicers
F104Q1291159,646,5/1/2005,N,1/1/2035,49660,0,1,O,73,42,123000,73,5.75,R,,FIX30,PA,SF,16100,P,357,2,Other sellers,Other servicers
F104Q1291167,775,3/1/2005,N,2/1/2035,,0,1,O,80,40,200000,80,5.5,R,N,FIX30,OH,SF,44800,P,360,2,Other sellers,Other servicers
F104Q1291171,718,9/1/2005,N,8/1/2035,12060,0,1,O,72,63,138000,72,6.25,T,N,FIX30,GA,SF,30100,N,360,2,NATLCITYMTGECO,"PNCBANK,NATL"
F104Q1291172,783,10/1/2005,N,9/1/2035,26420,0,1,O,74,25,177000,74,5.875,T,N,FIX30,TX,SF,77500,P,360,2,NATLCITYMTGECO,"PNCBANK,NATL"
F104Q1291173,791,11/1/2005,N,3/1/2034,38060,0,1,O,80,32,101000,80,6.125,T,N,FIX30,AZ,SF,85000,P,341,2,Other sellers,Other servicers
F104Q1291174,765,11/1/2005,N,10/1/2035,,0,1,O,31,44,72000,31,6,R,N,FIX30,FL,SF,34200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291176,702,10/1/2005,N,9/1/2035,23844,30,1,O,95,50,209000,95,5.75,T,N,FIX30,IN,SF,46400,P,360,1,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291177,750,10/1/2005,N,9/1/2035,,25,1,O,90,32,135000,90,6.625,T,N,FIX30,TX,SF,77300,N,360,2,NATLCITYMTGECO,Other servicers
F104Q1291178,672,11/1/2005,,10/1/2035,,0,1,O,80,40,182000,80,6.125,R,N,FIX30,CT,SF,6200,N,360,2,Other sellers,"WELLSFARGOBANK,NA"
F104Q1291179,789,10/1/2005,N,9/1/2035,42680,0,1,O,49,13,200000,49,5.875,R,N,FIX30,FL,PU,32900,P,360,2,Other sellers,Other servicers
F104Q1291180,667,12/1/2005,N,4/1/2035,,0,1,O,80,45,176000,80,5.625,R,N,FIX30,SC,PU,29600,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291181,610,11/1/2005,N,4/1/2034,14740,25,1,O,87,49,216000,87,6.375,T,N,FIX30,WA,SF,98300,N,342,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291182,813,11/1/2005,N,10/1/2035,38940,0,1,O,24,36,60000,24,5.875,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291183,672,10/1/2005,N,9/1/2035,42680,0,1,O,80,41,196000,80,5.875,T,N,FIX30,FL,SF,32900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291184,781,11/1/2005,N,10/1/2035,36740,25,1,S,90,48,104000,90,6,T,N,FIX30,FL,PU,34700,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291185,766,11/1/2005,,10/1/2035,19660,0,1,O,29,51,120000,29,5.875,R,N,FIX30,FL,SF,32700,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291186,773,11/1/2005,,10/1/2035,37340,0,1,O,60,34,245000,60,5.625,R,N,FIX30,FL,SF,32900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291187,778,11/1/2005,,10/1/2035,39460,0,1,S,67,25,177000,67,6.125,R,N,FIX30,FL,PU,33900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291188,780,11/1/2005,,10/1/2035,26420,0,1,O,80,37,168000,80,5.75,R,N,FIX30,TX,PU,77500,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291189,647,5/1/2005,,4/1/2034,47260,0,1,O,79,49,220000,79,5.875,T,N,FIX30,VA,SF,23600,N,348,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F104Q1291190,751,12/1/2005,N,4/1/2035,,0,1,O,59,38,150000,59,6,R,N,FIX30,VA,SF,23000,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291191,777,12/1/2005,N,4/1/2035,49180,25,1,O,87,50,200000,87,5.75,R,N,FIX30,NC,SF,28600,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q1291192,776,11/1/2005,N,10/1/2035,47260,0,1,O,95,44,216000,80,6.375,R,N,FIX30,NC,SF,27900,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291193,727,11/1/2005,N,10/1/2035,,0,1,S,70,37,220000,70,5.875,R,N,FIX30,FL,SF,33000,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F104Q1291194,809,12/1/2005,N,3/1/2034,33340,0,1,O,73,49,196000,73,6,T,N,FIX30,WI,SF,53200,N,340,2,Other sellers,Other servicers
F104Q1291196,670,3/1/2005,,2/1/2035,,0,1,O,76,36,197000,76,6,R,N,FIX30,PR,SF,900,N,360,2,Other sellers,Other servicers
F104Q1291205,600,3/1/2005,N,2/1/2035,,0,1,O,80,44,130000,80,6.375,R,N,FIX30,PR,SF,700,N,360,2,Other sellers,Other servicers
F104Q1291209,725,5/1/2005,N,4/1/2035,10380,0,1,O,70,33,124000,70,6.625,T,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F104Q1291210,646,7/1/2005,N,6/1/2035,,0,1,O,70,29,94000,70,6.625,R,N,FIX30,PR,SF,900,N,360,2,Other sellers,Other servicers
F104Q1291213,647,6/1/2005,N,5/1/2035,,0,1,O,80,39,120000,80,6.625,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F104Q1291227,742,1/1/2005,N,12/1/2034,,0,1,O,80,43,152000,80,6.375,R,N,FIX30,PR,SF,700,N,360,2,Other sellers,Other servicers
F104Q1291231,670,3/1/2005,N,2/1/2035,,0,1,O,79,21,88000,79,6,R,N,FIX30,PR,SF,600,N,360,1,Other sellers,Other servicers
F104Q1291237,631,4/1/2005,,3/1/2035,,0,1,O,80,36,120000,80,6.5,R,N,FIX30,PR,SF,700,N,360,2,Other sellers,Other servicers
F104Q1291250,788,5/1/2005,N,4/1/2035,,0,1,O,80,18,197000,80,6.625,R,N,FIX30,PR,SF,900,N,360,1,Other sellers,Other servicers
F104Q1291252,654,7/1/2005,N,6/1/2035,,0,1,O,80,23,166000,80,6.625,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
